ᒥᓂᔅᑕ	ᒥᓂᔅᑕ
ᐊᖏᖅᑕᐅᔪᒪᒻᒪᑦ	ᐊᖏᖅ@ᑕ@ᐅ@ᔪᒪ@ᒻᒪᑦ
ᑕᒪᑦᓱᒧᖓ	ᑕᒪᑦᓱ@ᒧᖓ
ᑭᒃᑯᑐᐃᓐᓇᕐᓂᒃ	ᑭᒃᑯ@ᑐᐃᓐᓇᕐ@ᓂᒃ
ᑕᒡᒐ	ᑕᒡᒐ
ᓈᒻᒪᖕᒪᑦ	ᓈᒻᒪᖕ@ᒪᑦ
ᐱᖁᑎᓄᑦ	ᐱ@ᖁᑎ@ᓄᑦ
ᓂᕆᐅᑉᐳᒍᑦ	ᓂᕆᐅᑉ@ᐳᒍᑦ
ᑯᐃᓐ	ᑯᐃᓐ
ᐃᒡᓗᒧᑦ	ᐃᒡᓗ@ᒧᑦ
ᐊᐱᖅᓱᕐᓇᖅ	ᐊᐱᖅ@ᓱᕐ@ᓇᖅ
ᑕᒪᒃᑯᐊᓕ	ᑕᒪᒃᑯᐊ@ᓕ
ᓯᓚᕐᔪᐊᒧᑦ	ᓯᓚ@ᕐᔪᐊ@ᒧᑦ
ᐅᕙᑦᑎᓐᓂᑦ	ᐅᕙ@ᑦᑎᓐᓂᑦ
ᐊᖓᔪᖅᑳᕆᔭᐅᔪᑦ	ᐊᖓᔪᖅᑳ@ᕆ@ᔭ@ᐅ@ᔪᑦ
ᐅᐃᕖᑎᑐᑦ	ᐅᐃᕖᑎᑐᑦ
ᑭᕙᓪᓕᕐᒥᑦ	ᑭᕙᓪᓕᕐ@ᒥᑦ
ᓱᓇᓂᒃ	ᓱᓇ@ᓂᒃ
ᓇᒻᒥᓂᖃᖅᑐᑦ	ᓇᒻᒥᓂ@ᖃᖅ@ᑐᑦ
ᓯᓚᑦᑐᖅᓴᕐᕕᒃ	ᓯᓚ@ᑦᑐᖅ@ᓴᕐ@ᕕᒃ
ᓯᓚᑦᑐᓴᕐᕕᒃ	ᓯᓚ@ᑦᑐ@ᓴᕐ@ᕕᒃ
ᐊᐱᖅᓱᕐᒪᑦ	ᐊᐱᖅ@ᓱᕐ@ᒪᑦ
ᒐᕙᒪᐅᔪᑦ	ᒐᕙᒪ@ᐅ@ᔪᑦ
ᒪᑯᐊᓗ	ᒪᑯᐊ@ᓗ
ᓴᓇᓂᕐᒧᑦ	ᓴᓇ@ᓂᕐ@ᒧᑦ
ᐱᓕᕆᕕᐅᔪᓂᒃ	ᐱ@ᓕᕆ@ᕕ@ᐅ@ᔪ@ᓂᒃ
ᐅᖃᖅᑲᐅᖕᒪᑦ	ᐅᖃ@ᖅᑲᐅ@ᖕᒪᑦ
ᐱᓕᕆᕕᐅᔪᓄᑦ	ᐱ@ᓕᕆ@ᕕ@ᐅ@ᔪ@ᓄᑦ
ᑭᓯᒥᓕ	ᑭᓯᒥ@ᓕ
ᐊᓯᐊᓂᑦ	ᐊᓯ@ᐊᓂᑦ
ᐱᒻᒪᕆᐅᓂᖓᓂᒃ	ᐱ@ᒻᒪᕆ@ᐅ@ᓂ@ᖓᓂᒃ
ᐃᓚᖓᓂᒃ	ᐃᓚ@ᖓᓂᒃ
ᐄᐳᕈᓪ	ᐄᐳᕈᓪ
ᑭᐅᖕᒪᑦ	ᑭᐅ@ᖕᒪᑦ
ᑭᓱᓂᑦ	ᑭᓱ@ᓂᑦ
ᐅᐊ	ᐅᐊ
ᒪᐅᖓ	ᒪ@ᐅᖓ
ᓯᓚᑦᑐᓴᕐᕕᒻᒧᑦ	ᓯᓚ@ᑦᑐ@ᓴᕐ@ᕕᒻ@ᒧᑦ
ᐱᒻᒪᕆᐅᔪᓂᒃ	ᐱ@ᒻᒪᕆ@ᐅ@ᔪ@ᓂᒃ
ᒫᓐᓇᕈᓗᒃ	ᒫᓐᓇ@ᕈᓗᒃ
ᐃᖅᑲᓇᐃᔮᖅ	ᐃᖅᑲᓇᐃᔮᖅ
ᐱᕙᓪᓕᐊᓂᕐᒧᑦ	ᐱ@ᕙᓪᓕᐊ@ᓂᕐ@ᒧᑦ
ᖁᓕᑦ	ᖁᓕᑦ
ᐊᒥᑦᑐᕐᒧᑦ	ᐊᒥᑦᑐᕐ@ᒧᑦ
ᓄᓇᕗᒻᒥᐅᑕᐅᔪᑦ	ᓄᓇᕗᒻ@ᒥᐅᑕ@ᐅ@ᔪᑦ
ᐃᖅᑲᖅᑐᐃᔪᓕᕆᓂᕐᒧᑦ	ᐃᖅᑲᖅ@ᑐ@ᐃ@ᔪ@ᓕᕆ@ᓂᕐ@ᒧᑦ
ᑕᐃᒃᑯᓇᓂ	ᑕᐃᒃᑯ@ᓇᓂ
ᓱᖕᒪᑦ	ᓱ@ᖕᒪᑦ
ᑕᑉᐸᐅᖓ	ᑕᑉᐸ@ᐅᖓ
ᒪᑦᓇ	ᒪᑦᓇ
ᓄᓇᕗᓕᒫᒧᑦ	ᓄᓇᕗ@ᓕᒫ@ᒧᑦ
ᐊᐃᑉᐱᖅᑕᐅᓪᓗᓂ	ᐊᐃᑉᐱᖅ@ᑕ@ᐅ@ᓪᓗᓂ
ᐅᖃᕐᒪᑦ	ᐅᖃᕐ@ᒪᑦ
ᐊᖓᔪᖅᑳᖓᑦ	ᐊᖓᔪᖅᑳ@ᖓᑦ
ᐱᒻᒪᕆᐅᔪᒥᒃ	ᐱ@ᒻᒪᕆ@ᐅ@ᔪ@ᒥᒃ
ᑭᒃᑯᓐᓄᑦ	ᑭᒃᑯᓐ@ᓄᑦ
ᒐᕙᒪᓄᑦ	ᒐᕙᒪ@ᓄᑦ
ᐊᑐᖅᑕᐅᕙᑦᑐᑦ	ᐊᑐᖅ@ᑕ@ᐅ@ᕙᑦ@ᑐᑦ
ᐊᕐᕌᒍᒥᑦ	ᐊᕐᕌᒍ@ᒥᑦ
ᑐᕌᖓᔪᒥᒃ	ᑐᕌ@ᖓ@ᔪ@ᒥᒃ
ᐱᖓᔪᐊᓐᓂᑦ	ᐱᖓᔪᐊᓐ@ᓂᑦ
ᐊᔾᔨᖓᓂᒃ	ᐊᔾᔨ@ᖓᓂᒃ
ᖃᓄ	ᖃᓄ
ᐃᓄᒻᒧᑦ	ᐃᓄᒻ@ᒧᑦ
ᐱᒻᒪᕆᐅᖕᒪᑦ	ᐱ@ᒻᒪᕆ@ᐅ@ᖕᒪᑦ
ᐃᖅᑲᓇᐃᔮᒧᑦ	ᐃᖅᑲᓇᐃᔮ@ᒧᑦ
ᓄᓇᕗᒻᒧ	ᓄᓇᕗᒻ@ᒧ
ᐃᖏᕐᕋᔪᓕᕆᔨᒃᑯᓄᓪᓗ	ᐃᖏᕐᕋ@ᔪ@ᓕᕆ@ᔨ@ᒃᑯ@ᓄᓪ@ᓗ
ᐅᕙᓐᓂᑦ	ᐅᕙ@ᓐᓂᑦ
ᔭᐃᒻᔅ	ᔭᐃᒻᔅ
ᑲᓇᑕᒧᑦ	ᑲᓇᑕ@ᒧᑦ
ᐱᓕᕆᔪᑦ	ᐱ@ᓕᕆ@ᔪᑦ
ᖃᖓᑭᐊᖅ	ᖃᖓ@ᑭᐊᖅ
ᑕᐃᒃᓱᒧᖓ	ᑕᐃᒃᓱ@ᒧᖓ
ᐱᖃᓯᐅᑎᓪᓗᒋᑦ	ᐱ@ᖃ@ᓯ@ᐅ@ᑎᓪᓗᒋᑦ
ᖁᓪᓕᒃ	ᖁᓪ@ᓕᒃ
ᑕᐃᒃᑯᐊᑦᑕᐅᖅ	ᑕᐃᒃᑯᐊ@ᑦᑕᐅᖅ
ᐋᕆᐊᖅ	ᐋᕆᐊᖅ
ᐱᖁᑎᓂᒃ	ᐱ@ᖁᑎ@ᓂᒃ
ᓂᕿᓄᑦ	ᓂᕿ@ᓄᑦ
ᓄᓇᑖᕐᓂᕐᒧᑦ	ᓄᓇ@ᑖᕐ@ᓂᕐ@ᒧᑦ
ᐊᑯᓂᒃ	ᐊᑯ@ᓂᒃ
ᑖᑉᓱᒪ	ᑖᑉᓱ@ᒪ
ᖃᐅᔨᒪᕗᒍᑦ	ᖃᐅᔨᒪ@ᕗᒍᑦ
ᒥᓂᔅᑕᒥᑦ	ᒥᓂᔅᑕ@ᒥᑦ
ᑭᓇᒧᑦ	ᑭᓇ@ᒧᑦ
ᓇᒧᑐᐃᓐᓇᖅ	ᓇᒧ@ᑐᐃᓐᓇᖅ
ᐊᐱᖅᓱᕐᓂᖅ	ᐊᐱᖅ@ᓱᕐ@ᓂᖅ
ᑐᓂᔭᐅᔪᑦ	ᑐᓂ@ᔭ@ᐅ@ᔪᑦ
ᖃᐅᔨᓴᐃᓂᖅ	ᖃᐅᔨ@ᓴ@ᐃ@ᓂᖅ
ᓯᕗᓂᒃᓴᒧᑦ	ᓯᕗᓂ@ᒃᓴ@ᒧᑦ
ᓴᓂᑭᓗᐊᕐᒧᑦ	ᓴᓂᑭᓗᐊᕐ@ᒧᑦ
ᑕᐃᒪᐃᓐᓂᖓᓄ	ᑕᐃᒪᐃᓐ@ᓂ@ᖓᓄ
ᐃᓄᒃᓱᒃ	ᐃᓄᒃᓱᒃ
ᑕᐃᒪᙵᓂᑦ	ᑕᐃᒪᙵᓂᑦ
ᐃᓕᒃᓯᓐᓄᑦ	ᐃᓕ@ᒃᓯᓐᓄᑦ
ᓇᓄᖅ	ᓇᓄᖅ
ᒥᓂᔅᑕᐅᔪᒥᒃ	ᒥᓂᔅᑕ@ᐅ@ᔪ@ᒥᒃ
ᐱᒻᒪᕆᐅᒻᒪᑕ	ᐱ@ᒻᒪᕆ@ᐅ@ᒻᒪᑕ
ᓇᒻᒥᓂᖃᕐᓂᕐᒧᑦ	ᓇᒻᒥᓂ@ᖃᕐ@ᓂᕐ@ᒧᑦ
ᑕᓗᕐᔪᐊᕐᒥ	ᑕᓗ@ᕐᔪᐊᕐ@ᒥ
ᐱᓇᓱᐊᕈᓯᖅ	ᐱᓇᓱᐊᕈᓯᖅ
ᑕᐃᒃᑯᐊᖃᐃ	ᑕᐃᒃᑯᐊ@ᖃᐃ
ᑭᓱᒥᑦ	ᑭᓱ@ᒥᑦ
ᖃᒪᓂᖅᑐᐊᕐᒧᑦ	ᖃᒪᓂᖅᑐᐊᕐ@ᒧᑦ
ᓯᕗᓪᓕᖅᐹᖓᓂᒃ	ᓯᕗ@ᓪᓕᖅ@ᐹ@ᖓᓂᒃ
ᑕᒪᑐᒨᓇ	ᑕᒪᑐ@ᒨᓇ
ᑕᐃᒪᐃᑎᓪᓗᒍ	ᑕᐃᒪᐃ@ᑎᓪᓗᒍ
ᐱᒋᐊᖅᑎᑕᐅᔪᒧᑦ	ᐱ@ᒋᐊᖅ@ᑎ@ᑕ@ᐅ@ᔪ@ᒧᑦ
ᐊᕐᕌᓂᓂᑦ	ᐊᕐᕌᓂ@ᓂᑦ
ᐱᓕᕆᕕᖓᓄᑦ	ᐱ@ᓕᕆ@ᕕ@ᖓᓄᑦ
ᐊᐅᓚᑦᑎᔨ	ᐊᐅᓚᑦ@ᑎ@ᔨ
ᖃᓄᓪᓚᕆᒃ	ᖃᓄ@ᓪᓚᕆᒃ
ᐋᑐᕚᒧᑦ	ᐋᑐᕚ@ᒧᑦ
ᖃᐅᔨᒪᕗᑦ	ᖃᐅᔨᒪ@ᕗᑦ
ᐊᑐᖅᑕᐅᔪᓐᓇᖅᑐᑦ	ᐊᑐᖅ@ᑕ@ᐅ@ᔪᓐᓇᖅ@ᑐᑦ
ᐃᒃᑲᕆᐊᓗᒃ	ᐃᒃᑲᕆ@ᐊ@ᓗᒃ
ᐱᓕᕆᔨᐅᔪᑦ	ᐱ@ᓕᕆ@ᔨ@ᐅ@ᔪᑦ
ᐃᒪᓐᓇᒃ	ᐃᒪᓐᓇᒃ
ᓂᕿᑦᑎᐊᕙᓕᕆᓂᕐᒧᑦ	ᓂᕿ@ᑦᑎᐊᕙ@ᓕᕆ@ᓂᕐ@ᒧᑦ
ᓂᕿᓂᑦ	ᓂᕿ@ᓂᑦ
ᐅᑭᐅᓂᑦ	ᐅᑭᐅ@ᓂᑦ
ᐃᕐᓂᖅ	ᐃᕐᓂᖅ
ᑕᒪᑦᓱᒪ	ᑕᒪᑦᓱ@ᒪ
ᐱᕙᓪᓕᐊᔭᐃᓂᕐᒧᑦ	ᐱ@ᕙᓪᓕᐊ@ᔭ@ᐃ@ᓂᕐ@ᒧᑦ
ᐃᓚᒌᓄᓪᓗ	ᐃᓚ@ᒌ@ᓄᓪ@ᓗ
ᑲᒪᔨᐅᔪᑦ	ᑲᒪ@ᔨ@ᐅ@ᔪᑦ
ᐊᐃᑉᐸᖓᓂᒃ	ᐊᐃᑉᐸ@ᖓᓂᒃ
ᐱᔾᔪᑕᐅᓪᓗᓂ	ᐱ@ᔾᔪᑕ@ᐅ@ᓪᓗᓂ
ᐆᒪ	ᐆ@ᒪ
ᐃᓱᒪᒥᒍᑦ	ᐃᓱᒪ@ᒥᒍᑦ
ᓇᑭᑐᐃᓐᓇᖅ	ᓇᑭ@ᑐᐃᓐᓇᖅ
ᓇᓂ	ᓇᓂ
ᑭᓇᑐᐃᓐᓇᕐᒧᑦ	ᑭᓇ@ᑐᐃᓐᓇᕐ@ᒧᑦ
ᐅᔾᔨᕈᓱᒃᐳᑦ	ᐅᔾᔨ@ᕈᓱᒃ@ᐳᑦ
ᒐᕙᒪᖓᓄᑦ	ᒐᕙᒪ@ᖓᓄᑦ
ᑕᐃᒫᓪᓗ	ᑕᐃᒫᓪ@ᓗ
ᑕᐃᒪᙵᑦ	ᑕᐃᒪᙵᑦ
ᑲᓇᓐᓇᖓᓄᑦ	ᑲᓇᓐᓇ@ᖓᓄᑦ
ᐃᑲᔪᕈᑕᐅᔪᑦ	ᐃᑲᔪ@ᕈᑕ@ᐅ@ᔪᑦ
ᐸᕐᓇᐃᓂᕐᒧᑦ	ᐸᕐᓇ@ᐃ@ᓂᕐ@ᒧᑦ
ᒐᕙᒪᖓᑦ	ᒐᕙᒪ@ᖓᑦ
ᑕᐃᒃᑯᐊᒎᖅ	ᑕᐃᒃᑯᐊ@ᒎᖅ
ᐅᑭᐊᔅᓵᖅ	ᐅᑭᐊᔅᓵᖅ
ᐊᒻᒪᓘᓐᓃᑦ	ᐊᒻᒪ@ᓘᓐᓃᑦ
ᐃᓚᖓᓂᑦ	ᐃᓚ@ᖓᓂᑦ
ᐃᓚᒋᒻᒪᒍ	ᐃᓚ@ᒋ@ᒻᒪᒍ
ᐃᓚᒋᔭᐅᓪᓗᓂ	ᐃᓚ@ᒋ@ᔭ@ᐅ@ᓪᓗᓂ
ᑐᕌᖓᔪᓄᑦ	ᑐᕌ@ᖓ@ᔪ@ᓄᑦ
ᐊᕙᑎᓄᑦ	ᐊᕙᑎ@ᓄᑦ
ᑲᒪᔪᒧᑦ	ᑲᒪ@ᔪ@ᒧᑦ
ᐱᒻᒪᕆᐅᔪᑦ	ᐱ@ᒻᒪᕆ@ᐅ@ᔪᑦ
ᑲᒥᓯᓇᒧᑦ	ᑲᒥᓯᓇ@ᒧᑦ
ᓱᓇᒧᑦ	ᓱᓇ@ᒧᑦ
ᐊᔭᐅᖅᑐᐃᕗᑦ	ᐊᔭ@ᐅᖅ@ᑐ@ᐃ@ᕗᑦ
ᐊᖓᔪᖅᑳᖓᓄᑦ	ᐊᖓᔪᖅᑳ@ᖓᓄᑦ
ᓈᒻᒪᓯᑉᐸᑦ	ᓈᒻᒪ@ᓯ@ᑉᐸᑦ
ᐊᐅᓱᐃᑦᑐᖅ	ᐊᐅᓱᐃᑦᑐᖅ
ᑕᓪᓕᒪᓂᑦ	ᑕᓪᓕᒪ@ᓂᑦ
ᑕᓗᕐᔪᐊᓂ	ᑕᓗ@ᕐᔪᐊ@ᓂ
ᓯᕕᑐᔪᒧᑦ	ᓯᕕ@ᑐ@ᔪ@ᒧᑦ
ᐅᓪᓗᕐᒧᑦ	ᐅᓪᓗᕐ@ᒧᑦ
ᐱᒻᒪᕆᐅᔪᓄᑦ	ᐱ@ᒻᒪᕆ@ᐅ@ᔪ@ᓄᑦ
ᒪᒃᐱᖅᑐᕋᖓ	ᒪᒃᐱᖅ@ᑐ@ᕋᖓ
ᐃᓪᓗᒥᑦ	ᐃᓪᓗ@ᒥᑦ
ᑕᒪᕐᒥ	ᑕᒪᕐᒥ
ᐅᐱᒍᓱᒍᒪᓪᓗᖓ	ᐅᐱ@ᒍᓱ@ᒍᒪ@ᓪᓗᖓ
ᒥᓂᔅᑕᖓᓐ	ᒥᓂᔅᑕ@ᖓᓐ
ᖃᓂᒋᔭᖓᓂ	ᖃᓂ@ᒋ@ᔭ@ᖓ@ᓂ
ᐅᓂᒃᑳᒧᑦ	ᐅᓂᒃᑳ@ᒧᑦ
ᑕᐃᒫᑐᐃᓐᓇᖅ	ᑕᐃᒫ@ᑐᐃᓐᓇᖅ
ᐸᕐᓇᐅᒻᒥᑦ	ᐸᕐᓇ@ᐅᒻ@ᒥᑦ
ᐅᖃᓚᐅᕐᒪᑕ	ᐅᖃ@ᓚᐅᕐ@ᒪᑕ
ᑲᒥᓴᓇᒧᑦ	ᑲᒥᓴᓇ@ᒧᑦ
ᐊᖏᔪᓄᑦ	ᐊᖏ@ᔪ@ᓄᑦ
ᐆᒧᖓ	ᐆ@ᒧᖓ
ᖃᓄᓕᒫᖅ	ᖃᓄ@ᓕᒫᖅ
ᐃᕐᓂᕋ	ᐃᕐᓂ@ᕋ
ᑭᓱᓄᑦ	ᑭᓱ@ᓄᑦ
ᑐᓵᔪᑦ	ᑐᓵ@ᔪᑦ
ᓂᐅᕕᕐᓂᕐᒧᑦ	ᓂᐅᕕᕐ@ᓂᕐ@ᒧᑦ
ᓂᕆᐅᒃᐳᑦ	ᓂᕆᐅᒃ@ᐳᑦ
ᓴᓂᑭᓗᐊᑉ	ᓴᓂᑭᓗᐊ@ᑉ
ᐱᖁᑎᓂᑦ	ᐱ@ᖁᑎ@ᓂᑦ
ᑲᔪᓯᒋᐊᕆᑦ	ᑲᔪᓯ@ᒋᐊ@ᕆᑦ
ᒪᒥᓴᕐᓂᕐᒧᑦ	ᒪᒥ@ᓴᕐ@ᓂᕐ@ᒧᑦ
ᐱᓕᕆᕕᐅᔪᓂᑦ	ᐱ@ᓕᕆ@ᕕ@ᐅ@ᔪ@ᓂᑦ
ᑲᒪᒋᔭᐅᔪᑦ	ᑲᒪ@ᒋ@ᔭ@ᐅ@ᔪᑦ
ᐊᕐᕌᒍᖓᓄᑦ	ᐊᕐᕌᒍ@ᖓᓄᑦ
ᐅᒃᑯᐃᕈᓐᓇᖅᐱᐅᒃ	ᐅᒃᑯᐃ@ᕈᓐᓇᖅ@ᐱᐅᒃ
ᒥᓂᔅᑕᒧ	ᒥᓂᔅᑕ@ᒧ
ᐃᖅᑲᓇᐃᔮᒃᓴᖅ	ᐃᖅᑲᓇᐃᔮ@ᒃᓴᖅ
ᑕᒪᒃᑯᓇᙵᑦ	ᑕᒪᒃᑯ@ᓇᙵᑦ
ᐱᓕᕆᖃᑎᒋᓗᒋᑦ	ᐱ@ᓕᕆ@ᖃᑎ@ᒋ@ᓗ@ᒋᑦ
ᐃᓚᒋᐊᕈᑎᒃ	ᐃᓚ@ᒋᐊ@ᕈᑎᒃ
ᑕᐃᒃᓱᒥᖓ	ᑕᐃᒃᓱ@ᒥᖓ
ᖃᓄᕐᓕᑭᐊᖅ	ᖃᓄᕐ@ᓕ@ᑭᐊᖅ
ᑕᒪᓐᓇᒎᖅ	ᑕᒪᓐᓇ@ᒎᖅ
ᒥᓂᔅᑕᐅᕝᕕᒃ	ᒥᓂᔅᑕ@ᐅ@ᕝᕕᒃ
ᒪᒃᐱᖅᑐᒐᖅ	ᒪᒃᐱᖅ@ᑐ@ᒐᖅ
ᐅᒥᐊᕐᔪᐊᖅ	ᐅᒥᐊᕐ@ᔪᐊᖅ
ᐃᖅᑲᓇᐃᔮᒃᓴᑦ	ᐃᖅᑲᓇᐃᔮ@ᒃᓴ@ᑦ
ᐃᖏᕐᕋᔪᓕᕆᔨᒃᑯᓐᓄᓪᓗ	ᐃᖏᕐᕋ@ᔪ@ᓕᕆ@ᔨ@ᒃᑯᓐ@ᓄᓪ@ᓗ
ᐃᓱᒪᒋᔭᐅᔪᑦ	ᐃᓱᒪ@ᒋ@ᔭ@ᐅ@ᔪᑦ
ᑐᑭᓕᒃ	ᑐᑭ@ᓕᒃ
ᐋᓐᓂᐊᔪᓂᑦ	ᐋᓐᓂ@ᐊ@ᔪ@ᓂᑦ
ᖁᕕᐊᓱᓚᐅᖅᑐᑦ	ᖁᕕᐊ@ᓱ@ᓚᐅᖅ@ᑐᑦ
ᒥᑦᑎᒪᑕᓕᒻᒧᑦ	ᒥᑦᑎᒪᑕᓕᒻ@ᒧᑦ
ᖃᑦᓯᐅᕙᑦ	ᖃᑦᓯ@ᐅ@ᕙᑦ
ᑕᖅᑲᒃᑯᓂᖓ	ᑕᖅᑲᒃᑯ@ᓂᖓ
ᐊᖏᖅᑕᐅᔪᒪᕗᖅ	ᐊᖏᖅ@ᑕ@ᐅ@ᔪᒪ@ᕗᖅ
ᓴᓇᔭᐅᓂᖓᓄᑦ	ᓴᓇ@ᔭ@ᐅ@ᓂ@ᖓᓄᑦ
ᖃᑦᓯᐅᒻᒪᖔᑕ	ᖃᑦᓯ@ᐅ@ᒻᒪᖔᑕ
ᑐᕌᖓᓪᓗᓂ	ᑐᕌ@ᖓ@ᓪᓗᓂ
ᓇᒻᒥᓂ	ᓇᒻᒥᓂ
ᐃᓚᖓᓄᑦ	ᐃᓚ@ᖓᓄᑦ
ᖃᐅᔨᒪᖕᒪᑕ	ᖃᐅᔨᒪ@ᖕᒪᑕ
ᖃᒪᓂᑦᑐᐊᑉ	ᖃᒪᓂᑦᑐᐊ@ᑉ
ᐃᓕᓐᓂᒃ	ᐃᓕ@ᓐᓂᒃ
ᐊᖓᔪᖅᑳᕐᒧᑦ	ᐊᖓᔪᖅᑳᕐ@ᒧᑦ
ᐱᕙᓪᓕᐊᔪᓕᕆᓂᕐᒧᓪᓗ	ᐱ@ᕙᓪᓕᐊ@ᔪ@ᓕᕆ@ᓂᕐ@ᒧᓪ@ᓗ
ᖃᓄᐃᔅᓴᖏᒃᑯᕕᑦ	ᖃᓄᐃ@ᔅᓴ@ᖏᒃ@ᑯᕕᑦ
ᓇᖕᒥᓂᖃᖅᑐᑦ	ᓇᖕᒥᓂ@ᖃᖅ@ᑐᑦ
ᓯᕗᓪᓕᕐᒥᑦ	ᓯᕗ@ᓪᓕᕐ@ᒥᑦ
ᓂᕆᐅᒋᔭᐅᔪᑦ	ᓂᕆᐅ@ᒋ@ᔭ@ᐅ@ᔪᑦ
ᑐᕌᖅᑐᑦ	ᑐᕌᖅ@ᑐᑦ
ᐊᐱᕆᕋᑖᕐᒪᑦ	ᐊᐱᕆ@ᕋᑖᕐ@ᒪᑦ
ᒐᕙᒪᒃᑯᓐᓄᓗ	ᒐᕙᒪ@ᒃᑯᓐ@ᓄ@ᓗ
ᐱᒻᒪᕆᐅᔪᓂᑦ	ᐱ@ᒻᒪᕆ@ᐅ@ᔪ@ᓂᑦ
ᐅᓪᓗᒥᒃᑲᓐᓂᖅ	ᐅᓪᓗᒥ@ᒃᑲᓐᓂᖅ
ᓄᖅᑲᖅᑐᑦ	ᓄᖅᑲᖅ@ᑐᑦ
ᖃᐅᔨᒪᖕᒪᑦ	ᖃᐅᔨᒪ@ᖕᒪᑦ
ᐊᑭᐅᔪᑦ	ᐊᑭ@ᐅ@ᔪᑦ
ᐱᓕᕆᕝᕕᒻᒧᑦ	ᐱ@ᓕᕆ@ᕝᕕᒻ@ᒧᑦ
ᐃᓚᒋᔭᐅᔪᓄᑦ	ᐃᓚ@ᒋ@ᔭ@ᐅ@ᔪ@ᓄᑦ
ᐊᑭᓂᒃ	ᐊᑭ@ᓂᒃ
ᓈᒻᒪᖏᒻᒪᑦ	ᓈᒻᒪ@ᖏᒻ@ᒪᑦ
ᑖᓚᔅ	ᑖᓚᔅ
ᐊᖑᑦ	ᐊᖑᑦ
ᒐᕙᒪᒃᑯᖓᑦ	ᒐᕙᒪ@ᒃᑯ@ᖓᑦ
ᑕᒻᒪᕈᒪ	ᑕᒻᒪ@ᕈᒪ
ᐃᖅᑲᓇᐃᔮᒥᒃ	ᐃᖅᑲᓇᐃᔮ@ᒥᒃ
ᓯᕗᓪᓕᕐᐹᖅ	ᓯᕗ@ᓪᓕᕐ@ᐹᖅ
ᑖᓚ	ᑖᓚ
ᑐᕌᖓᒻᒪᑦ	ᑐᕌ@ᖓ@ᒻᒪᑦ
ᒐᕙᒪᐅᔪᓄᑦ	ᒐᕙᒪ@ᐅ@ᔪ@ᓄᑦ
